lat_bin,lon_bin,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
34.0,-79.5,,,74867.356890769,73722.05316672784,77174.81909862449,96443.03220104914,112555.41842129255,118196.83767296546,120365.28957784107,113361.52023770286,108333.72961355059,101385.26091947347,102963.90400103216,101976.03679883559,99530.23803283669,98581.5441027817,104360.44509611398,105192.39606647755,109546.47623766275,99119.59292025077,108095.8830006402,126231.02968923804,144442.49039365456,142580.58720363455,146101.05521340523,145110.3348738042
34.0,-79.0,85020.2020102026,86973.77823939594,85055.65473614163,86138.38907581843,89600.10726490438,98530.91255030895,109363.43853201022,115037.44898527877,116269.62881660581,112456.92340714682,109018.08446480692,104872.86094467124,103475.60435610541,104547.1830949159,106663.61449173784,107894.53852746777,115507.20893340734,121842.02441027308,127874.96640197697,129390.30770100349,136994.51638569322,161247.96223989985,192366.5516409344,192022.07982313877,191439.44163382196,188992.83984470228
34.0,-78.5,64722.60320360776,69290.44820548173,71698.27383665853,71693.214796378,75183.35591145308,80673.64212126698,90540.38337320554,218900.34652411492,218998.33520505918,189240.44873868165,176276.99174943127,164894.32479336462,155617.4665344057,155237.32545290358,161625.49347668994,167843.3048694565,174723.0810931763,181927.32402129233,191521.38477038126,193023.9584500835,206297.23637357852,244840.9088909421,286846.7875086459,287144.9166168126,293136.85050787317,290200.6789374334
34.0,-78.0,,,,253840.09485593232,264558.0433748943,295948.5727668076,349900.50312261167,380331.08010427374,368130.6351092693,316898.5047048505,289517.85764920374,263878.06162088783,250686.65701818882,256406.09296942427,269953.37641070364,282663.392545393,298189.592379354,311524.92712072696,327800.6063324495,345393.64088712976,368635.18889642385,443645.6734550782,536481.6817233893,566732.3558732969,588576.5395666488,597807.429166616
34.5,-121.0,167793.653145083,190066.11503018308,226165.13392633977,274122.08947571536,334153.3312440503,428943.626863748,480243.4990587087,430317.5820514331,281240.210493822,185040.74919875475,187612.98204205075,168768.991660086,155165.4696397052,181806.90103606903,219159.5557043456,253958.60261722576,294127.54346272186,317130.2674476425,343455.94858910394,356577.2205815005,371168.61325970007,428848.4217262693,499414.2748497907,513692.59671054705,548655.1682834746,558796.1672092129
34.5,-120.5,318591.4579699442,371428.4733925694,431940.93150697596,511895.59420366335,602319.1173327486,720768.8419137328,757299.72719008,692132.9554665673,581245.5619334421,473842.3524942721,470881.7106141292,432168.7687849352,398828.28184875275,453846.7467613448,516158.4582482526,563481.7307731933,609159.0670619556,631284.8324620854,654936.1651220544,669982.6603315015,692327.5448963904,831752.9704485411,987021.5578835404,992495.8638359939,1048122.5260621922,1036212.235571877
34.5,-120.0,591578.9216554682,718878.0018711137,802495.5542022822,917564.382328684,1057652.808988412,1248870.796029471,1375735.6834617488,1281258.0515094765,1086359.6447838712,940334.246950857,934330.4320742,844562.842916689,816013.1548972001,929148.1814555358,1043998.539175409,1120154.503704915,683588.2077170637,706882.0661702217,732407.9734266832,738589.460084207,742540.2300688536,910380.3086934631,1125117.8262855127,1108377.6378533435,1163765.3141563206,1146599.818999067
34.5,-119.5,175231.37230550798,197830.18475125174,223113.61333104447,228774.7108708424,273081.8645721545,336358.4556077183,370114.2668563493,354190.6889357915,301983.99667862634,252005.70214855653,233172.19039036738,207420.50153199403,194987.1731309711,218568.6725525353,245719.2697552071,265871.8778224457,286070.2969837092,304314.514165088,330299.05646826455,343423.2850436569,359672.4672964694,431790.5592643728,506649.40348467353,499741.5883995043,515407.36764399824,515708.98726799095
34.5,-119.0,153044.451725289,164548.46281064188,182998.5231529205,216287.1127232955,265467.6462532584,330119.919285419,373522.52416919934,367640.767197713,312524.04017114406,247029.383437941,230556.1327035442,209572.91261019802,203980.77828753358,233672.94905491834,266743.05254042475,280681.30842776946,298674.6936348386,327131.22770688956,362342.32138346013,377003.42118321505,396765.1660371485,467004.2748258097,527517.767528781,518699.645976685,539587.2496101762,539892.9873362377
34.5,-118.5,152854.69947079793,166623.9980086455,186033.987726987,219452.28240915097,273343.5888817821,341705.27417692664,391886.676914717,386294.7515073044,304614.38152744196,216116.83904494028,201778.01432780942,191854.17458594104,186510.39633558926,218935.19764450964,256377.3184459943,273025.19899046974,292515.77430966846,320743.00047375186,356815.1862104693,374642.7544683062,398451.77040888433,477994.2246747966,548563.0633098129,538976.9041710272,564720.478080972,566195.3328741193
34.5,-118.0,78475.85686744016,86321.20887848602,96188.9519078851,112190.1714788836,139749.75928907385,184810.8370244071,221971.3935904487,226040.35204136398,162480.60311298913,95557.98082305782,86656.68560645533,81812.46240548442,78183.25347696805,95487.53433770301,120811.38398765412,131127.39268976668,140809.34474600398,162863.6203671221,193975.6808419828,213759.00767521292,230984.704819166,283538.0102581652,337370.10679169605,337039.21070421545,355414.48031279456,355421.1391600388
34.5,-117.5,104075.82616149311,109987.28262781414,120009.92342418354,139936.58837780743,176874.29403999614,236551.28182786936,286984.4690525971,257305.9024172034,191583.7881378186,121724.05144643997,109933.53659670445,103876.90054315144,102347.34070746711,126821.82416965674,153112.10612411625,164116.17260285883,174330.16240202778,196342.28152968118,226300.28003592428,229402.76713759822,243615.102499331,301833.12317403546,348504.45532101253,337561.95016578474,348845.36104845523,351966.7698989459
34.5,-117.0,62373.029987355694,66376.60081149788,74025.45772890953,78804.22249052842,93128.62063361118,120162.7236205718,155223.4863318668,162302.96408021095,133019.99019891623,95135.4189141916,83577.59805818602,73971.0627086153,70270.9027578139,79663.71028528498,91209.60202649921,98237.82411707258,103595.00437953905,123158.69276275253,154954.14562917163,158135.8928635246,171906.11402945407,222950.0014815731,256375.16190491364,235961.77850483876,235578.64075625213,233832.08804118197
34.5,-115.0,79781.20516202599,83849.93058044885,88624.56847670101,95873.9352525199,112078.07634874954,142452.62635684537,185084.7630316172,192210.84272972442,165792.17392736912,124507.79187900136,106056.53664478159,92546.54958163128,86812.29558293759,93518.64036107974,102388.97503937437,111635.59680909498,117910.34418252893,133008.4317090524,151055.46349624073,155296.4386796301,168070.42565991802,217414.83599603426,258419.08452717372,251906.01420067175,249339.02098882908,246117.06334839528
34.5,-114.5,95672.9650323016,104240.7794222507,113225.26446629319,129832.21839030429,159271.38241089828,197917.2319396144,243275.62993227068,242827.29563454117,208381.8162274673,166666.37462016247,150953.00990880257,142923.11820519713,140089.30648355343,150658.85241640458,163121.97669680428,177767.70457829448,189694.75813356144,199452.51850478526,216710.2588684593,238494.95551302197,259194.74103489154,325096.8267523665,385185.6025399647,374720.1637129612,381339.6376819061,377511.2330188133
34.5,-114.0,,,,,,,,,,,,,,77211.84858526028,82421.86708007952,85895.55565966907,87307.10953651511,96309.92300957956,111207.09837130488,125052.57522604962,140113.05997761647,171634.45195851114,200307.18765076424,207599.8808718063,201707.59953498133,198968.74665294477
34.5,-113.0,149708.55941513384,161549.03744332775,171994.6275378024,185374.87469079654,204652.66091585124,249444.88311043417,310967.1920935776,323027.2479160258,299609.2048307749,260784.54740894597,225352.9383070613,203532.0012064884,198940.6415708989,220902.13375278056,247682.63418389775,266957.9422964125,290667.6101216855,310299.6634729317,341257.0470530472,368510.53276497277,397581.99643933563,482932.96314292547,567593.9736384251,549932.4306978323,567435.1089699685,576653.1479099065
34.5,-112.5,131662.71967897206,141579.9318584613,151001.1998267006,162194.9327730509,177879.78332644407,221435.7842414164,276546.8313357116,274327.8639478506,244581.79538264187,203974.5710616186,176568.15835942762,159076.09712940152,160147.00337626852,185972.99527723787,208197.12022806887,227750.18686611758,249434.46976997735,265876.43045611266,290464.05394364626,313651.93925430736,335220.50441099564,404798.4918717128,476780.6030589897,469359.9185717838,483475.62049056095,483183.8108361706
34.5,-112.0,170851.60674588179,181101.03737415065,195612.33283067658,213130.9861191592,244372.2143116753,306901.4647726479,377776.3276380521,382583.97545294254,347954.92599970475,293503.07042765286,258866.00624200556,233909.78923725252,236895.68981371712,266844.3119749118,291760.4319523623,309580.13300354744,327015.0585080817,340951.7967503563,365360.6740149755,397091.3522402269,430925.4315801305,540120.9279121134,664612.2454634269,654412.5106863995,679144.3708456669,674834.223588708
34.5,-111.5,152830.7291083133,170791.20216761707,172195.04088614896,171569.12619797123,176856.2865327373,219852.37274052727,283817.72359584173,301883.160041069,274974.7539884606,228520.36476162425,215573.26092726435,180320.37947259657,180085.83730618973,166199.8293936714,181409.51611096115,198154.06473065325,206730.99315601797,219027.78953504405,228081.995599572,248221.76060844987,269328.15179662174,334288.80335483205,405460.2391677558,418948.67083372525,436379.33266077447,438148.364604837
34.5,-111.0,88917.16468963218,104219.16954276378,111578.68251765188,116935.17290791628,126002.17498757342,148086.3511720607,186949.8001944706,219525.81122778216,224363.40729845525,199082.47975070027,175902.28847019348,161043.65115872645,167948.4494295057,176187.39948350252,188212.44132921725,200252.2959570466,210175.73504370192,217777.32059993703,227769.22787504576,253075.14165295745,283387.58315625007,366798.1824539676,437037.3823918437,427679.66287917265,435815.7214297306,436048.83278041286
34.5,-110.5,65904.39866282628,72369.06817846432,76095.48458595715,79589.58185247917,81144.86881698684,94069.77988502814,113421.72166055851,128808.16532344266,129854.02659950222,117313.24790346256,103352.39501950744,93894.28659167895,96617.26057350519,101786.0649547241,110374.15943325715,121241.0203602243,133683.39398639216,144084.00930579109,152387.42580612475,170332.36960847914,188093.23081413325,230273.35096059073,264186.6242478364,258532.30131204,262606.0422705279,260992.55663388816
34.5,-110.0,,,,,,,,,,143090.08266811873,133757.0417807641,123901.92182492478,122927.74415924038,125554.03408003224,133809.67310216496,137851.97090251834,154377.28507950934,167806.83413974658,171953.13916755395,169919.36686065968,176951.22219362526,217147.69552163171,261354.7368140242,288949.086883888,285534.53365561547,279096.38076436135
34.5,-109.5,,,,,,,,,,127641.20128728574,120286.1660576464,110982.47071996656,109207.87560699566,99105.9604574952,103440.29660156148,105652.81542285712,118718.10482042468,137701.30705852277,144997.26205342272,147231.4953595572,155362.92642626804,188329.19809940163,217141.8537471265,227241.0703174252,227206.09128045035,232346.78061645036
34.5,-108.0,,,,,,,,,,,,,,,,,94775.08881907194,85834.84095930269,91888.74791004608,97861.43165598308,104821.9246740273,120155.41664970214,134504.75733771452,137043.5838095081,141117.4549136574,146933.62853945867
34.5,-107.0,,,101275.06564984808,103433.46009463616,107382.5854936768,112406.4804007733,126779.72002276406,138764.76054564098,140050.23435284192,161778.13179566097,156682.6432371054,146287.96444504528,140507.0218756664,137318.04469127435,143313.05384561475,153481.96699043986,162929.87771363548,169587.48993116865,176621.59054494096,195287.95536743675,213481.65885879612,252736.89422817272,290229.7277805953,298686.49774201505,316174.9147829084,329891.2370372297
34.5,-106.5,,,180263.41017075029,183009.85113694533,194876.0898634142,208791.62046377407,236311.1981228853,254553.23167477653,253809.35237161416,235643.66776873032,229511.76945986215,218988.43569593815,211903.0886381665,216778.95563136888,217214.9852292039,224825.09562803755,230224.742633664,241211.0058709845,252636.70026883285,270893.2476515482,296623.33052050596,347835.13229087327,393074.8121929823,402856.4509284515,420684.9185947938,431208.1117152421
34.5,-106.0,,,,,,,,,,,,,126353.6480901126,126914.1181671546,137924.9648823089,158119.72589753068,165226.59672577816,152405.01962606114,163271.01990573425,176213.02692624403,193721.81106269063,215822.5929727024,243327.8351851935,216145.82478921505,211307.733335258,209258.28909590206
34.5,-103.0,,,,,,,,,,95051.73366771651,94505.20970214542,93540.69347690148,85505.95969959389,87590.49218080624,91561.46661400804,90094.82485187749,93292.6029174944,95803.55785966455,102701.35663667109,109373.21158940853,123234.26437007035,145060.26792303522,154349.29762704793,150062.55646304716,155024.87970944404,159997.4313052168
34.5,-102.0,,,,,,,,,,163751.02546789084,165270.85780466045,164709.0035234364,103453.5941355091,104892.2728629695,109413.6308552083,114872.88409582157,121436.22299777227,125310.10701491871,132242.24900636377,138204.66173352618,148143.85726131,166526.1642343043,187272.6081370539,184918.73170298614,184623.34973184325,183963.24092525197
34.5,-101.0,,,,,,,,,,,,,,,,,,,,,,,121125.03242545598,103814.64991979382,94110.5890100266,88744.68798812675
34.5,-100.5,,,,,,,,,,,,,,,,,82157.25622695372,79184.89072357635,81675.8336968636,84297.43114438522,91155.1034826992,96964.04894558025,100622.2381953264,81668.88621786087,79034.25249767544,77691.05706517326
34.5,-100.0,70860.4270122439,74741.28817199323,76001.78795852554,72478.4148287692,73398.7613589774,78449.36791912727,80972.33075172619,84338.4288306666,86298.66879353147,87067.46986325449,86094.22925081184,86338.2569835758,88746.36060435274,72019.249336414,74889.35562869755,73736.37901663559,72637.99000538261,69974.76294621384,74799.15170956547,75144.5505585489,74768.39741256756,79359.4841287353,90189.42076804,90489.29619891114,92710.00954958668,88842.88376931193
34.5,-99.5,53490.76555376141,55676.9833202395,57961.08460379732,59329.838329693135,61425.67459927053,64043.240345784325,65798.49290754093,68257.78463632813,70675.14673108757,56354.58447352731,56567.04363377656,56792.511837614074,58564.266770379014,61269.59789146433,62936.175324850294,63892.242434759704,67767.19310311765,66580.73665417705,68696.12940253936,72800.50683851182,72977.64563332473,82596.27566953807,96231.0098098779,97956.90954215017,102541.67321983953,100889.80020011171
34.5,-99.0,104833.2770278238,104234.06457329784,104762.08094675037,105599.29131032084,102070.5343724059,105874.82844895362,112654.57314091404,121192.13251533736,124688.63387939167,88198.60474527992,88785.7522642154,88579.42185707587,87863.24879415234,87249.03069937203,88039.25153992696,89903.4462525235,90766.06423736332,89381.21003572535,92286.90637257099,94214.05533645203,96926.72320929485,110474.93149007752,125548.66579705598,126449.73799365628,132021.70982967358,131101.51032697578
34.5,-98.5,78663.8372933198,81135.90321493786,83125.65876665118,81102.3394090504,78759.02598920092,83959.73075187899,90953.1929523223,97845.04326883549,98275.7455042721,95538.75038846588,96037.35989603418,96672.58458995068,97260.83188626732,100362.63963705771,104860.95361230357,105986.33344069176,107433.792128434,109405.55911701416,115216.72763362296,118749.54940242165,124019.23407253268,139553.18654669166,153809.3652114583,157728.11855066507,164850.526271385,170287.87586725107
34.5,-98.0,60419.132729478915,63019.40222485876,65396.3499799252,67717.51461659063,70389.16998276986,74265.13143046021,78570.98051665464,81756.22415575998,83562.8812505367,83684.19358030912,81234.74246538056,80111.09888456012,81612.32362139372,88176.29484114388,92439.80693610162,98953.38526312764,100175.12500982624,103475.75691614316,108426.74508788277,114091.50602783948,124284.86030744472,145754.64155632857,167829.9635651047,176422.13638608903,185653.79452286378,193405.90742887178
34.5,-97.5,57409.16949180931,60412.9901935415,62540.837966024585,64255.67033101053,66846.11023922161,70357.97212778826,73492.71849425297,76645.12104132285,78742.01738739364,80293.4497124112,77914.66578045105,74870.07535812564,74965.03608621763,77114.75328939727,79631.33300708646,83613.2999010365,86864.46165794421,87881.46971161573,93619.45071431152,95773.92901524782,104008.20419903022,126050.06956743887,146095.2741072026,153951.445785482,158885.41033293423,161736.40279238354
34.5,-97.0,56174.13316372258,58486.16408996631,60851.988085744786,63076.27824211245,65618.7598430098,69401.80630971027,72328.49137072751,76147.16716018612,80171.72926824463,83233.20684219267,84733.3836990336,83877.60863182358,82824.62864378928,83826.09339972139,86285.66546603183,91976.62812769944,95369.49547580176,95424.96100534998,103564.68342342693,106550.49561461475,117798.23647797055,139337.80224524473,164371.8479849593,170811.00714780716,173134.67569708405,175050.63782067384
34.5,-96.5,52096.51664272215,57118.025096261816,59549.97154360509,60555.05446363547,62520.7869891222,66792.74260223913,71096.16585780823,75519.17365970588,76713.1313521145,79060.47175638143,77460.14332116043,75813.14075502616,73900.29143568262,74275.6421699421,79327.85839351092,82942.12941710275,84064.87845608228,83202.44194617744,86612.87573224214,90678.744075384,102933.31008269811,126317.5169916114,147148.54687774694,143543.09119493313,150765.28900451053,157853.30046522393
34.5,-96.0,48892.99409138782,51811.1054313083,53628.12134416874,55321.43299090427,56726.67338306426,59152.724083680405,61483.37211742181,64787.274710656704,68558.79326430515,69497.90831389654,68664.61193870206,65029.34676619159,64050.99219076494,63156.49087988597,63402.812349141845,64535.32592975657,65315.20677822564,62973.414304649574,67554.2209132728,72845.99919364086,83131.5634729848,93144.45724003034,101057.960311297,104905.87616076032,110305.81232243238,114444.7486280154
34.5,-95.5,58804.6885040111,61721.35646207683,63838.22670704539,65783.60078764004,69665.86448316203,75690.11484095542,80571.903576928,85248.93943676056,84471.20246248184,83193.12524543225,80706.6801562374,77965.7812812169,80207.47152331892,82281.98837803815,85617.99133960485,89806.73913204705,91758.12509906523,91658.60689635434,92749.44257087787,97687.71859880618,108312.62724484978,128711.91402609395,146264.38004799234,147632.06310745893,147544.99590829705,148199.80224386044
34.5,-95.0,57413.76334498985,62083.783898493915,63415.26023951309,65404.51958025523,67132.62045120787,70229.20047662705,73177.63328800659,76304.22945124566,80037.16810122505,83589.36136217199,82199.859156496,80469.78626322492,81659.50697334825,84069.55876450917,85867.17676107021,91497.5164638399,95231.01607978856,94968.26833004547,100146.73624533079,104207.68862412666,113926.23255233305,140134.8818173014,169011.91819248864,165516.38913895914,168303.37012482117,170138.6649707772
34.5,-94.5,65567.03008942133,68946.1565366078,70897.97694003591,73476.28607889451,77340.36211036451,80886.259515038,84533.35095078411,87195.375554227,87447.6181873857,86235.99676894839,83248.98507543406,82755.57610415987,84655.07005659727,86786.65934398782,87430.74827513838,91399.82857113071,94715.46449717911,96214.45398848542,100692.5873505224,105608.99079155958,112505.19659271267,130145.75361537804,150751.92735762877,150255.88400413733,153099.72768701287,160102.344643317
34.5,-94.0,78337.21116130403,84429.93281356253,84979.98586907312,89351.74906960713,93050.07257283264,98504.41164107136,109235.96160832413,114912.04214443942,115753.55702261998,113382.00792713788,109435.01450206852,106522.43592098316,109853.90733626176,111021.65767235291,108560.09730038342,107804.98047085064,110557.33515012276,112327.5168769816,117627.78413715684,124430.4885879026,134513.01142977088,158825.61325158985,173289.2649611513,181029.2171078684,198312.1405946502,215550.82254592856
34.5,-93.5,53471.79874311015,56513.9559053786,56298.70713340006,59861.67199313417,70411.4588344511,70901.76893443546,78746.72015635108,83910.40110594402,86372.56537443672,79688.28752722131,76452.84850769809,75896.71191424123,83572.66979671277,90518.60465421756,91780.89288238931,95416.96305601772,99874.37983428522,101454.50612655283,107837.61282834102,113177.7543971688,125553.41563225898,150910.64831866135,169236.23245797068,174445.03259067528,181382.67441954592,181328.94022752534
34.5,-93.0,131040.10317584095,136595.97325974941,137823.2642476085,145056.85348389007,152917.05905000807,162662.56084026585,176041.69580527808,180175.3392921921,176982.65227271215,172908.0655042159,172360.34376696253,169373.41246763192,169688.2904397395,174315.09818255063,177560.59963945544,182275.88659219016,187903.38139845038,191742.1502745839,198264.6956621823,201789.85998377373,211382.4272127852,237795.0267576367,264572.38860684546,267879.99338798283,277277.40878509847,282622.3833447313
34.5,-92.5,107925.87887735546,113278.5918831522,117120.6318988872,122484.77769028835,129173.36615420198,138435.469483645,147547.8403190389,149823.1567932039,149091.5831247624,145854.10074776688,146847.73117605498,142735.83354478024,142142.11956166054,144984.5107353872,147451.0459780303,151233.78975638843,154488.98773668063,154529.02423524318,158464.06235223412,161910.6021830031,169188.15752802676,186219.08298663306,206020.64806684115,209895.60657552475,215591.97069212768,217094.18339133178
34.5,-92.0,111899.80690365378,119762.6559270285,127373.83282659076,133165.0584660782,140219.9465806809,147437.87957911054,152434.78593120666,145899.5337227135,141868.74839542503,138916.01201038974,132346.25965758847,128202.56866140354,128749.68030203278,127128.68498080136,129581.59240594906,135201.1472451328,140266.31970627277,141228.16746714446,146152.4758702923,148281.95403391568,150616.44175337008,163700.07245276542,167814.0614711548,161958.61877974155,165443.49988591412,164357.97316909357
34.5,-91.5,,,,,,,,,,,,,,,,,83735.75981650973,82527.12429467677,82226.43007822528,83009.18944848963,84897.85896868506,91514.9267028518,91851.6106284801,103905.58771910815,102484.65218688374,97427.06193788018
34.5,-91.0,54080.344116018474,55751.395263183374,55184.06117577889,57193.83480822689,60062.188416080826,63372.302789825975,67037.28059456717,68760.67278614856,68123.04637955691,66698.683012893,65094.76683807908,64105.453066787406,65471.53778154706,58314.98265309344,57946.41448618969,58915.508036001986,62379.36532688147,65283.4361206118,67850.90083765493,72184.98380249266,77373.75518531613,79146.70864509295,79656.95418804248,83645.50472411494,84138.19250328303,82790.27121322353
34.5,-90.5,90191.29175236625,94151.53070696649,99244.71896065302,102163.4693277459,108695.4988727164,116889.67507054086,118868.21079479916,121637.82502898604,121857.848804768,118689.01761663132,154696.9895553988,151525.48446270337,143267.65629361584,145470.05697551783,149056.7060844234,155317.17835909766,157629.92374131642,161496.06588533608,169178.61162038584,171011.25839105918,182697.40856642477,204539.1196582237,226636.30221366315,229051.5053989463,233988.99680389656,234917.51146852988
34.5,-90.0,,,,,,,,,,108485.46113330964,143980.86404216578,142090.66937301442,126753.00711668021,126245.47177344098,133020.07311747925,144740.39565471656,149838.43914176457,156182.6286634086,163562.08124590272,173753.5908089635,189116.03575857045,213219.6195780695,239129.11671030527,244356.26965631597,250751.01078557473,253507.33214858774
34.5,-89.5,,,,,,,,,,,,,73462.99590772772,69923.17668560252,74325.41617941212,93399.48299578554,114031.96314128347,121214.75777458157,121848.1787465454,125952.20722434758,137403.1131036539,154679.600166276,159655.2896230062,147694.34367597502,149168.88538762488,157408.15339374848
34.5,-89.0,,,,,,,,,,,,,101038.95753091322,97793.27129346362,102521.29552315522,112682.78651553902,116843.62627422076,119810.18237673967,118381.84975217692,119370.10443771452,125633.63030078037,143910.226440844,156811.86021853684,147046.32697041697,148250.8169253487,152897.01259793356
34.5,-88.5,,,,,,,,,,,98482.92703319436,95764.19749934466,93482.97975549653,103762.88148779003,107458.62382659147,109738.37854556958,112266.55284103434,114490.55096631878,117473.0032397179,118373.59284873425,126036.87744603101,145348.58269977474,157934.00969060394,155924.5785489324,160526.99746706462,164935.67061818767
34.5,-88.0,,,,,,,,,,,117983.32394694127,115012.6814775122,119072.64352715695,128379.2411330861,125119.02120943044,119871.1362209674,122144.02040844069,124395.62022208676,127508.42774357354,131960.08306379066,140278.44547863564,160711.86676154836,181514.33562445908,190496.45704882065,200184.45567286282,202321.16674227905
34.5,-87.5,,,,,,,70819.927776461,70668.60409987369,74885.17201434108,74662.3958705364,98082.27176570849,95455.23390055349,97166.36114004334,110134.01101828304,116016.41998516422,115357.98110814425,121269.85634153197,125732.31912185252,130441.39687428549,139230.27926947305,152272.5187670055,177369.87088473915,198256.4331840849,202545.3642111694,212524.3468565042,214702.92710140877
34.5,-87.0,95065.8492457934,98132.32490622428,100163.76729784517,103289.75862787537,106194.69972054317,99629.93380368881,105892.59522036824,114297.60474227535,117932.57406445897,110812.01933843829,110603.73933448587,113546.8462362417,129599.08592422,159744.1452906331,161586.65089209587,160378.61730421815,164465.81381810442,169896.4301269391,177273.5829544005,188714.34863393725,208832.07022392633,249700.16093271726,288292.7102647419,292054.099641887,293683.3082519182,293451.9560823974
34.5,-86.5,105605.9754594164,109307.45402318511,112210.1004952922,115229.83919298043,118764.75545256166,110504.14702171231,103728.4069474943,126546.3735201547,148180.61278733934,113617.20825378454,114383.11634003876,117374.67861333303,125610.34878304423,149112.5274912336,152735.06786970765,154006.90423463268,159199.4863098357,164398.30986934685,170616.89335194975,177544.69006638034,194270.2233378242,228820.89195817203,265721.91276736313,268153.53375699185,270326.46271812386,272613.93799895665
34.5,-86.0,73951.77296233419,77427.7129459174,79511.30556239477,82998.86359515954,86554.17540703196,93146.48256767729,101639.70177024233,107220.45834078368,109067.91145174202,96827.31543064011,94842.56516120152,92082.26983930556,92885.64300433312,95803.14087833786,97437.94873366594,99899.27392375412,109605.1049385497,115755.43049612921,120937.8512427783,123240.38070837331,135296.52021472965,157235.3062509186,177738.94714250785,183562.8515835852,188759.28530935882,193323.34642192672
34.5,-85.5,110765.78570220059,118472.02652292821,124309.25613135434,129075.95074421384,135143.08869008976,143609.3400330427,151020.6581415858,156892.67808278275,156587.186434482,149993.6024494903,140383.24681566335,132234.5964857261,130317.13255778007,139721.82931930758,144674.99490381562,148129.9438319408,153427.93020121835,160828.29282606178,171855.56785725523,184254.40791763517,198105.60671313177,232624.8890539209,269921.0531749432,283394.31135682063,303217.97723587364,311128.58829366637
34.5,-85.0,94711.0862070208,101644.28804227899,105991.14883875313,110615.37325576575,116368.75161563924,122316.80361592773,129990.54811878646,134215.71234793807,132198.15187367308,126258.02408976946,117074.33831126765,108812.62614451365,106538.98312583164,115556.11201986161,124127.18432696264,130383.6403579565,138697.15800786915,149970.2524470098,164058.26301314123,177429.50452916758,193906.04341946752,235758.15749280588,266619.6254947891,269065.86114018655,288824.54210873577,291602.6954675052
34.5,-84.5,133420.5323354121,145555.38833783838,154433.41517306073,161729.4004246765,172990.32770828553,187410.90225504717,203739.62413216173,214514.80395106325,209141.87292837736,198203.8945775745,181296.96934564525,162717.39074996652,158765.9946448466,166948.31285838247,178200.2225111173,186427.77331145978,200654.0089113121,216279.82702401676,238546.32010345854,257661.54288680735,281104.66105894116,360442.3363415675,434511.0810998386,423949.4607647031,436848.24459339684,438543.1441767971
34.5,-84.0,123296.11863678404,135484.92890294746,141702.45747358512,148508.9701544527,155733.75519286565,149406.75555237933,162141.73638426737,170175.01152949306,161334.28131448766,153330.76724930608,142572.87718287134,132978.19346466646,130310.6226346231,136239.92443355836,144925.8450957377,152495.11523558464,159080.5431240632,165469.18634819717,179199.48559168846,192943.26285888941,210003.80422889875,258420.9547486789,308309.30032385,317077.12427934137,336230.7024764653,343057.82431010134
34.5,-83.5,118919.88284503242,128616.0397332453,133330.5711207413,139923.7274505429,148669.87527998752,156349.2499916847,168607.4578922217,177587.66445526516,173171.05945241652,164898.85132966423,147526.3793219092,136717.60316779712,133123.54741656143,135633.44365025754,140252.57531781585,144073.211954492,149012.6941397967,156105.58878693357,164602.1277488106,176888.1273818447,192192.84452066573,241535.7270227443,280905.56196718174,290336.09119908937,307985.78918782144,316674.7932300249
34.5,-83.0,132693.94051427607,133568.15851807297,138976.0781860772,144733.6754106938,149869.31518132013,154494.3445603278,165525.2659227544,174078.83183172144,174937.76880298182,173782.12001293883,170845.42242675327,165780.12222303008,163675.65421067685,166987.1980864246,168957.83995563324,176185.87636742948,184287.40378352557,192810.28125636023,204091.12149771018,214305.24321600274,230586.1779850256,273523.14998453466,325735.51661910594,348570.26915211894,372315.4498101743,386598.5590647692
34.5,-82.5,101862.01252547749,104803.48325949257,131877.48740780004,127066.97703704333,129066.40011498088,132948.2062439576,138496.7417108153,143801.39874980424,145926.37194392324,140112.6735267699,138382.518114434,132559.57881530598,131902.16115359525,135741.05487577515,142031.29784807967,150551.72479308338,160696.12580393744,171383.6352054035,184550.62687634805,195236.65126433587,208556.62367312316,237100.91922358322,276155.5482508691,289668.8270857852,299677.43235423515,301768.084200656
34.5,-82.0,,,,85989.25189625639,85496.5902143845,88237.78102013376,90041.21206255825,92224.07943520971,92717.35184505176,88065.53788667136,89718.19258487043,83023.99234620751,84664.33344985025,86379.28426044877,88513.09211937581,93504.8933881203,98052.91124395741,103968.10067789095,111547.35399852392,121365.67451237919,133655.6406110211,154207.06756257208,176112.24886157317,181483.44717714947,191372.94865462728,192717.07144190648
34.5,-81.5,65435.66573950771,72529.98853207684,108375.21264508953,98304.7722585392,100712.69660362884,106049.16609789248,111431.5711933635,116994.96985386997,120183.34515427226,112592.86437070348,111440.80132887884,105137.1685743972,104347.08753214142,109593.63324142594,117847.93945460813,124479.24528418847,138497.13688946227,145114.44711328376,155020.54868428654,161037.18304503604,179465.00176380223,216182.43816329728,252137.980575675,256648.24809455167,265382.34939377086,262358.0257586592
