lat_bin,lon_bin,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
32.25,-97.0,,,,,,,,,,169172.83315000572,168650.3050188972,167067.13238517498,170062.3971655841,181005.43221543168,195460.70940164104,212440.42373411776,233040.59069745205,256915.74375533746,277106.80919254513,288780.21892534016,306095.2263585321,358865.25406667404,428025.9527520312,431413.4859746943,436677.72948763234,434609.9927692674
32.25,-96.75,,,,,,,,,,112762.33566142272,111277.39404256354,109678.32554051562,110381.12754780968,115285.96717734853,126437.1056432788,138841.62712963513,153974.91259141505,172248.76208137366,190127.92015789083,203203.65196725115,218723.3765430989,252195.18236868,291494.3424201815,288960.95542120107,290978.2542127344,290533.33294438757
32.25,-96.5,,,,,,,,,,130780.85698337284,128837.99444033734,127946.49621683102,130661.77324165092,135466.01379972286,151233.92952198777,161333.7732975601,175514.15726860648,193232.1163769016,215728.16384315,230491.8608076273,245670.2770619488,293705.2459959441,348626.70656521106,323696.4225382316,332149.37566183665,336366.9513739187
32.25,-96.25,,,,,,,,,,126735.1530051009,124874.61350483679,121593.03005309608,123955.69313932466,125775.36903457767,134121.91866963496,138973.8009150587,146673.49219118225,159058.37393250855,176439.2027646203,188263.02890629807,201910.22501603467,252451.36984506415,297195.02791112475,287431.0464968343,285006.5251972292,281222.7503074074
32.25,-96.0,,,,,,,,,,134637.68095273766,134947.51211688484,133779.19269043475,136046.46563390238,138649.82026399462,145547.7033075854,152355.09176547066,159996.59931666855,172927.26685914202,185686.39229327688,195666.2302263199,213104.05274440703,264566.45569825306,309313.5679541845,301090.336755435,301611.4091971954,304344.07936560886
32.25,-95.75,,,,,,,,,,130113.50849992497,127441.21866298444,127015.16892495257,130254.80971002043,134086.1622522103,141809.3597161899,150534.39877346132,158516.53708202267,168818.9995686349,179043.0170377847,184645.85711755505,199060.7815471436,238243.65574872599,273183.02663812507,269699.5204736673,270926.0544311565,273032.31604550773
32.25,-95.5,,,,,,,,,,102842.3290936879,103395.57230423098,99382.3570832449,98863.51096581314,104421.99984027175,112159.9050475016,119322.85323078236,124822.15969365588,134046.28016163447,143974.56321738884,147705.5978389314,159069.78560159053,182315.00944681608,209670.9853954433,226283.34793881438,228851.43365392525,228088.53511349615
32.25,-95.25,,,,,,,,,,115868.20636082234,109734.92689086116,103777.12743548122,105371.9148003544,112251.93603250214,120363.59214608937,128589.72531179844,135699.52187787113,145156.82082636547,155017.10568724415,160453.68693148947,173911.01741443542,195422.88617738825,221169.77960785053,235456.3533839114,234973.89393883635,235443.12078791545
32.25,-95.0,84365.34035244037,86452.28864228945,88759.6664915365,91074.0691927693,93779.8420492102,102588.4260042436,113346.5330311376,121160.22427162448,128585.5198639364,116067.85544015141,114872.52087870924,114141.8868333085,115910.15190632208,115524.48335762824,120911.15446605117,126281.32561221087,131654.24965270152,132312.85262555158,136939.2066451721,149666.45600698076,156236.14925003063,164364.11188203914,184254.78090852755,194109.01727382716,192878.1241735841,193799.014341567
32.25,-94.75,72669.46721376177,76945.26704240523,80044.62775169632,81628.22893937318,83557.23724191816,89706.96370344918,95749.61258252048,103823.20735221024,108822.6910246815,116512.27655143406,116697.90151983874,115465.68594777444,115940.66535667179,116067.95208769175,122251.61961520738,129259.29954672484,135767.94620944685,136134.77435397336,143592.57008783726,155414.77600670754,161587.3446321051,170075.55250890704,191005.6822595763,196984.67001312564,196143.44775908426,200660.19173801396
32.25,-94.5,,,,,,,,,,150223.32472370632,148644.93751417726,146890.47365247822,149091.285267125,148721.38485065565,149437.8599802313,153828.67221857523,157519.38988267828,155433.77094109938,156028.05768683468,162120.49480476254,169575.11555140707,180404.3935184769,195296.9276567381,199342.23645017567,201483.36131822816,206980.51565533696
32.25,-94.25,,,,,,,,172299.7920712133,166585.2821888424,148003.87441486632,154782.7497464512,155691.01683754806,155499.91239452676,155120.66181945358,154229.22845494052,160002.10859313267,160140.1340260564,157341.15429216286,158940.50133831904,164835.50390198806,175648.35650723914,182675.959236162,194066.7791766818,190574.75773601542,191440.09170872305,197242.24518055722
32.25,-94.0,,,,,,185656.29817964297,206869.0577418854,155074.90473410868,128988.39742381398,123288.62738419273,124636.73244413965,119788.27102478336,117945.49986182571,117620.02637980288,116740.9330379329,118775.52076097549,119353.7197254863,118036.90639166202,119734.52066411191,124853.22029106067,132247.09279637088,136679.60255390898,143719.80204054128,143280.90768681662,150638.0802481714,154909.64846097992
32.25,-93.75,,,,,,,,155773.13692375468,156166.1221826097,156334.2686207018,158920.52519158932,160648.2994526357,162263.74581689242,161525.44910093042,159463.5269383149,159369.3456450613,160473.8963133316,159089.46083496744,157669.65542634338,160280.46324873483,166030.45029208058,174159.4527044113,186003.3967943467,188031.08358437597,193817.77459284195,194250.60520650476
32.25,-93.5,,,,,,,,,,133089.87498265813,134840.59667589332,144280.96814208952,144811.74931357763,145967.9520321947,120808.19751834133,127459.85020288124,132582.52596511287,126827.93298556336,126841.25211934138,133606.17082337287,145048.46809938722,150204.27673841492,152222.58887783208,152089.7929149535,154015.79420985878,152951.2079529357
32.25,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,92621.09758001898,79678.67825303873
32.25,-92.75,102318.97538324124,107437.5701941818,111847.5753924193,117045.0599251694,122854.82296800938,130711.75297981124,143546.89998842197,151210.76172150133,151942.0970436537,151145.24175159333,149601.3896428481,142366.5830388609,146490.7981728438,149377.76231329594,152381.86108848624,159794.98260908152,151137.9872547716,154271.14732273325,157485.60688777338,159476.18242618156,167741.74873957853,175814.65897939733,185384.9492800935,186845.4936271886,185582.7522471996,185091.46008339146
32.25,-92.5,66267.47121338759,68653.16303441647,74634.370196882,80820.17059852368,93036.07363920602,103054.56802739388,108104.24175899952,108867.26842730054,114900.806822686,134677.32985610102,131104.71753948551,125798.8377234653,122908.00965119904,137604.94623047038,145562.10966853562,162995.06064831393,173016.1169562505,173057.2494633014,174523.3229164448,176749.1973917803,180215.81466170363,186220.20828099293,194064.08930870556,192137.541970567,189403.22093464935,188986.0138562024
32.25,-92.25,68995.38491955175,73165.84544216825,75091.79214522781,77963.70548523754,82297.0750461431,86806.23098741306,88673.32183571061,86539.94081564939,85780.64995468067,90115.22079937294,93799.64396802991,91946.5576636285,83834.47056974653,90273.7915167395,93205.85366148925,101580.10932831609,105845.87134891655,101258.19593374147,101732.12750168116,101062.22700782516,100671.380257762,102902.3237674188,107508.28413760554,105011.80523135341,104551.88697092008,102327.80121083796
32.25,-92.0,,,,,,,,,,105729.37573376828,106096.3722546404,105978.39698075537,109955.03129026324,113771.01997614768,128208.32331135584,140144.63453442045,141474.0967556398,136080.9222210291,131558.42959013712,139727.62912411112,153423.7255288966,167701.17635274708,174199.25757044228,172088.06710534196,176261.16508948512,171651.6553499892
32.25,-91.5,,,,,,,,,,106224.21223947842,103627.38557187596,109870.14874942396,114879.48346842371,118026.83607585292,124598.47472096284,129073.6517186126,132331.4131446094,130910.95545120806,122237.86519194487,130615.53292831263,141591.6157480268,145629.959225158,148264.10550005952,146972.3698136156,145323.5427352191,135290.1823715808
32.25,-91.25,,,,,,,,,,,,,,,,,,,,,,,,87681.31543359101,79258.52600304519,82949.46457860486
32.25,-91.0,,,,,,,,,,,,,100827.78581556203,96422.43146994914,102525.91624423618,122815.37629155604,130197.88088788364,128773.06059464854,130244.83546475095,132828.89145891592,136038.93501865354,148237.44925125444,151609.61224076722,147625.1288890045,149528.2406532632,147896.70158595403
32.25,-90.75,,,,,,,,,65080.18422765264,73462.59537864261,67743.46807705889,58984.294512234126,67730.6886349955,72096.5128012374,75847.77426261123,91203.1561790152,99064.4561791836,99795.46837782534,102229.72521491784,107426.2437191346,108547.05848921528,125907.3609656946,139538.07363032855,129342.24535661103,119250.05512924306,126737.9256730021
32.25,-90.5,,,,,,,,,71984.60062804288,75330.83565659654,77809.88514708093,74410.15218657265,77778.0145582552,77056.59445124373,79625.32622258726,92195.40632355749,96857.57857879954,99495.60589150338,102354.79718557996,107454.14284155965,111098.82560045575,126823.85632432159,141663.40332177875,137554.5028830252,132226.44939867267,136119.74500950443
32.25,-90.25,,,,,,,,,81164.35678869426,98513.49637132305,105834.02869864952,101601.287444802,110562.54371790255,110210.49285971367,113715.26066131103,123376.84752849469,118568.19766809512,119769.45540634778,123151.47274791499,127568.75057593596,130133.66172248307,147256.84499343875,163871.776777587,161386.643140903,158156.0168641825,163590.3131165263
32.25,-90.0,,,,,,,,,,,,,144607.868210117,149259.47141386248,155149.04829111227,166012.9467771298,172888.3608235103,176413.1123386952,179946.01104785266,185768.89341734647,194035.48062654724,215062.87371067234,238784.57419035962,246624.73925617896,249111.96422485355,252602.2805247447
32.25,-89.75,,,,,,,,,,,,75315.87272501273,77460.1715495783,76865.03714625427,80426.4864888367,89682.13444877567,95570.08234953694,97763.16400534927,99230.16148324456,102642.54296074517,104237.20521267342,123387.20294665988,131773.60159353676,116073.89583914612,116564.52765130624,119918.79819761217
32.25,-89.5,,,,,,,,,,,,71211.39883760778,71869.0464805453,70729.73274224154,71928.50524031704,79563.97875166884,84428.83354398458,88683.11446519599,91240.5710920678,92360.62970780703,91410.4162183934,136328.60382403154,144098.47460523536,130167.39145983693,132213.6358564075,130798.7958854275
32.25,-89.25,,,,,,,,,,,,,108304.29663484266,107263.02834270005,106733.45250297764,111231.34957203553,119411.90036831862,117808.31845017191,119847.37670482784,123661.85365013355,130500.10156192037,155159.61857553048,169308.0838960862,155847.88200370976,159413.6234742113,151885.05316107415
32.25,-89.0,,,,,,,,,,,,,51666.70710618355,47909.09906770496,51469.341671925446,51829.351174912365,51499.346157557426,46145.18192794741,44614.67004578092,46562.347180321965,45957.43489754949,104460.03320637159,114064.53493326339,106558.11359791209,106319.73838933301,101896.98561451373
32.25,-88.75,,,,,,,,,,,,,132353.8778023701,127336.04256520075,131088.46965916417,133350.15972790172,133291.40795442832,125731.53516925273,124438.91020625166,126511.97035546078,127230.67772640951,137814.9110636845,151427.48120377582,145223.60578605926,145349.51207936948,152233.40129717713
32.25,-88.5,,,,,,,,,,,,,103560.19408260792,99526.62681640142,105579.61053325453,110135.03926426428,109187.46957317831,104490.21991078967,103204.4898617105,103931.68458820572,106410.53500104514,119198.28888984316,132069.17288289414,124760.5380507182,123717.31415302922,130328.28957618694
32.25,-88.25,,,,,,,,,,,,,,,,,,,,,,,,69539.63466401729,70431.07878018032,64216.77617880939
32.25,-88.0,,,,,,,,,,,,,,,104008.98664546298,102414.64180657172,107002.3946496762,107678.3754323379,111977.82405752092,120722.30771589113,122198.36134872994,125392.05293470308,135893.4410149026,141859.7297222524,139670.38729157238,131860.87035714468
32.25,-87.75,,,,,,,,,,,,,,,,,,163847.56711451567,168998.24708526258,180802.21894939695,190905.16219697276,202955.34946219125,213747.5629718762,215169.07562865235,207782.6744725261,193656.03031936017
32.25,-87.5,,,,,,,,,,,,,,,,,,,,,,,,137441.96733834632,138982.89852934863,137612.93422752718
32.25,-87.25,54047.2189461015,56913.80025590857,58257.253464655085,59869.22132031469,61731.70765573339,65686.44727160664,72152.30277972248,77016.58517050958,80454.56260105937,84942.2920483414,80368.52871929372,76916.29755929514,75708.28535677095,80506.25761303132,94441.94413612764,96354.24037957875,99187.50271821902,93292.91619787348,92306.57308895868,91058.04168647836,95547.07468874904,100776.5220565457,102157.7497012468,95893.6804492096,95461.76575705415,90397.98362510632
32.25,-87.0,42529.77227227374,43767.183170066775,44322.43406861471,45846.04934050004,47165.257433310704,48794.18736525459,52517.20358612985,56396.95380193392,52865.59884136816,52288.47179800886,49858.16069517529,47425.61349321948,48167.94359927156,48765.18477485629,57869.112817802496,58261.114220373616,61105.135200995865,94320.02384773598,93884.22687982646,91800.99947148138,97079.43783263293,102332.81220771313,104804.26149256395,100634.65294417518,97062.7928098295,99836.2978985338
32.25,-86.75,90680.14760787527,93491.6443632634,95033.23136183376,97719.13885390044,102787.3151092753,109211.15253728924,116789.33495730662,127159.52547124642,127882.39498039635,124160.05410241225,114254.56924214217,110231.87737755147,112707.36386719767,119616.84126176927,132362.54048050262,137017.60218269585,141197.4449722178,140942.07721921432,143155.80399891266,154818.37483473867,162433.39535869632,173555.91909654488,187320.39160086997,182396.96387321077,182438.70457807457,185180.10610408924
32.25,-86.5,107140.24642346462,110182.72872674468,107431.39254045754,104970.32417702154,103271.69522404925,109563.07233427723,114360.99789969894,119087.9873845457,114785.35371565282,116622.26442316953,106674.86822413982,97519.62562226255,93716.90141396238,95141.47223782033,99015.14515951899,99690.49043275382,99965.15761957428,100516.47364852764,102607.41562209839,105775.6518330662,109761.80084893614,121039.80853871236,135723.35814302167,140693.89512752488,143723.7638862592,143175.5351037242
32.25,-86.25,144564.5943663615,146986.9590674811,149754.3719474278,153783.5678355356,157897.67433571542,168093.93293479038,180243.46540080017,187885.96659830294,191023.1480982278,192840.4399854022,186880.9954543304,176931.63088595218,166026.5513303927,166357.95513339757,167844.44490844774,168438.60971958522,171630.999953654,173681.49056888183,175743.9111075946,182905.78453755722,189303.41392080166,206909.11810990766,233197.67013411573,243539.80404328293,248361.13780596032,251868.6741533514
32.25,-86.0,,,,,,,,,,,,,,,,,,307420.6645452018,302102.6339340223,309220.2052391661,323020.00758736214,263105.5051574487,288181.85478436324,296359.1934388943,299458.57880429603,315506.8045324279
32.25,-85.75,,,,,,,,,,,,,,,,,71399.3057366586,72340.02244565959,74217.2814312928,76169.57986086185,83771.73468214337,97894.9100923196,104350.19480617043,102773.35887365002,99407.92974633136,102181.1879022799
32.25,-85.5,,,,,,,,,,,,,,,,,,,,,,,147235.09307770035,141778.73124805075,141587.03501044947,153492.16823346113
32.25,-85.25,101748.69529266615,107125.66788252177,110758.78830078308,114948.86417405056,119037.26888145594,125920.55493904997,132807.29654874757,131948.70788295564,129350.57502022287,129387.7716090905,125178.73067623223,117691.13465490018,117672.65234094876,113440.1400752663,115194.62045338066,114950.86295829667,120103.91226351942,124370.83989606916,127612.48074851149,135706.96162942584,149418.9107473445,164376.79240464346,180022.19513080246,186581.6828604744,195572.51132787066,203165.27149934645
32.25,-85.0,102020.99386230257,105477.10675550163,108200.28147693264,109196.849792264,115312.43797843276,105342.70191915876,106610.75032731044,112520.1783519212,114502.42978583794,99513.9907663925,91904.2039191401,108409.26938794173,100653.48034093285,97605.69392210874,95591.08973872059,92913.64396970325,93744.5460797894,93793.64862209577,98011.43113543882,102497.19611764373,109990.08753549727,128823.34857882629,147184.7347270992,150099.19868244842,158250.5010031456,162466.98305474603
32.25,-84.75,104656.20565928068,111678.96453444184,121823.05898321587,127296.1876507458,115797.20936325705,111063.57452615621,114891.76515623208,118519.12176247299,117789.80360112115,111224.35654565156,104890.60865214842,102616.618341109,99891.23683638449,103166.90555393249,105214.22930669104,105459.2259347031,112622.83632068634,110102.09461159256,117157.82783378454,120523.97371973077,129674.34013952731,142469.8003230989,152035.8467898061,142996.85827324152,155928.35890212032,157321.11886152267
32.25,-84.5,,,75147.01274700454,85284.13072290423,89957.27325899087,98729.20467600075,104156.71746891088,109390.73866776028,108241.4029921779,103196.0089735736,99252.36001236338,94964.7359510921,93921.6711264851,98837.774301909,98782.2304787148,103330.19864792272,107915.17721813841,108860.93236119574,111656.51695809531,118547.0366236549,128467.52745186814,152644.97037275633,168003.5086924052,168415.17128839702,182986.1434653852,182057.46247870568
32.25,-84.25,,,,,,,,,,,,,,,47739.13081419484,46866.79823651661,48377.91461809607,50713.249848414795,52331.056644452095,53767.097043160175,60449.47858645383,74758.4003238564,76410.2318969602,70502.65601991149,82701.80149055173,77002.93035715475
32.25,-84.0,,,,,,,,,,60190.24899235552,54854.53259321409,50776.03272123835,48754.43575860298,49308.82316405536,56081.296971015865,57857.16909340833,60035.96087767101,61522.30749655644,63615.80354610551,66278.96381429306,74418.04019050112,88638.16363499378,95830.69817545646,92737.086062631,105838.73185877306,98471.20795452353
32.25,-83.75,120602.95070666335,126531.00397864013,129614.4039856758,134796.72685095115,138665.27291964478,146262.24576377144,154881.31150152744,164235.39778241457,166379.37831285852,158944.54969908512,155769.81563552323,149707.90924666252,146932.74136643147,148163.59255801697,150597.445995447,153264.64655828473,157995.29007427662,161608.63462749688,170246.98043820728,178998.92885234606,188801.59543494837,212366.8898436263,245221.69347027477,260950.919444577,275132.2765598607,284735.93969324196
32.25,-83.5,71091.23206174238,76489.22249762197,79309.72569657759,82454.97372735046,85714.11536978405,92584.1916267114,97089.50218645362,100324.1849663544,99184.12325814186,94686.69694859114,89050.72113594286,83136.9008413665,83516.80810039205,86056.08812393615,86608.39839569425,85453.77894236936,88241.69281693855,90239.04120372026,94065.99530402765,101467.05550938816,107530.15903669536,124315.6324215442,148683.39089206216,156555.64136764372,160951.33461242725,164186.30858651383
32.25,-83.25,59562.233100368634,61542.94453868115,66032.33651912851,69853.20654781735,74565.69269531079,79055.03256161774,82343.39499828067,85462.76484834384,86755.21401911172,85581.02179948344,82223.05153242858,78076.02534919049,78911.50385930127,84373.65242421563,95124.25791187554,98423.78408171504,104485.22367855294,109189.01169822167,114799.44111820612,120886.16467116907,128705.74264273873,148898.92909310173,163643.35106352138,167030.6322253501,170244.10813833465,166134.2264544175
32.25,-83.0,90936.46554848182,95012.07610702969,96172.29903888422,97108.98888295931,104514.0065779792,108706.76674069348,115254.25044505115,123363.98707208678,123958.33829793027,116650.21306850621,106164.30128989216,100295.04358281057,98193.72206349712,98283.2931275334,99804.80281698913,104229.99669199983,109500.50828682756,113810.58500863361,122143.14822733088,130062.4440106304,139769.88297114658,157205.29848812585,175432.83370689015,181661.55629778976,187137.9770813484,183294.53181174258
32.25,-82.75,,,84095.38886706757,85051.86039838089,85727.75064347319,88706.18032831867,94453.03758217476,96540.34933565107,94361.2863793352,110496.52341127163,103764.50681133654,99190.06778036882,95413.08636783417,100370.55285428817,100874.19334781932,101573.96198527115,105721.35672672336,110878.3020033162,114988.9684626901,120661.50949839229,130430.47691302048,154190.53826900403,168084.09219750934,164031.9160575903,170207.43852510734,165179.99976791372
32.25,-82.25,78588.08313492309,84574.4008446888,91597.48363709167,95213.57001400318,99445.81082943619,98128.69554330688,103347.98901188228,109290.79758625412,110545.61368956894,100051.30965811136,94419.1770270086,87414.01391371858,86634.43914383942,90211.04497761288,93335.98012045183,98349.59798120792,101756.76046320822,106486.25423286168,111278.1861544539,118867.1750505109,126362.93560305444,148678.5830157954,171228.78127449576,175973.2098938705,193443.0859376925,200071.61679386778
32.25,-82.0,,,,,,,,,131877.3589784802,126703.00199102746,118524.07902887052,110815.14345256852,110141.65975115984,117706.2323306973,119647.43601674566,123191.0998871625,128164.96053395538,136475.26278095838,145937.17547421818,153512.1311065021,164561.7750588992,190477.95008689346,224385.98069744313,240713.70245402615,268544.7659709128,275256.8968398907
32.25,-81.75,,,,,,,,,,133484.11746104457,128030.26746537966,120903.01630578766,119068.61448512244,129076.3125364252,135133.92878514426,140753.33887997118,144912.85291801524,152058.36504702215,162722.1461616943,170840.29058771333,183526.48739470323,212632.27445657735,252150.31033230017,275501.4043686562,308179.68546572496,321850.48858705885
32.25,-81.5,132587.0197132977,141069.83009962735,145698.54553469838,150861.87102645278,159685.66809076603,168720.30415506737,183291.71534629216,191400.12843498102,185428.408806215,169565.44448685844,155065.00237830248,141521.32166424868,139319.5612882114,146165.23686829908,156166.52279598525,162445.29181387508,169010.6333629938,170109.63383973204,176771.2497220887,192596.68227733547,202802.61452114306,231789.02854532862,270858.6635115771,295574.92011570814,323049.3991772291,330975.9389570597
32.25,-81.25,149751.91337166508,159053.3481835321,165045.35925994112,171299.8392420046,178945.936404404,190490.36252488953,207344.55245105576,213136.7823218706,212014.8274168071,196418.29456331232,174176.4511485803,158345.47380485263,153577.0661793722,158607.73205413256,166935.27185267056,171187.60650631593,178975.9036281636,183311.487098075,191923.68272234508,206825.8549542073,217543.42314233712,244193.47641727235,284240.88435811544,309188.9187785324,331168.3939819789,339618.0376548247
32.25,-81.0,153179.50955577748,160763.0591385007,162517.03297129858,166996.50602709196,176379.02996833695,195887.9091587826,225190.8762520807,243380.8628877167,228584.28425443848,205312.78283403278,192787.6144144925,180197.25597828743,171417.32375553393,176552.4758589681,185056.13583090444,197418.25387993772,212597.26976965426,218230.01311381164,227761.6902238503,235127.4003786321,248996.14924146293,285063.9508151659,342159.4125988753,370918.51755662827,392391.9095112477,391419.5052577791
32.25,-80.75,143756.70176305767,158164.59493087442,165018.72505234202,173482.75862480578,191206.35919744015,213799.14115080808,248754.3729742085,265672.47815368464,253071.01420128148,235633.9879292374,220303.87239628963,206188.38357734602,199749.20951469813,206400.9396947595,212853.27231105304,223158.07186378355,235704.62697320545,244134.32221067423,253667.77918385042,260995.60059504746,274114.68188747397,322665.0360763242,389541.4491358456,421511.29110814026,456403.71813039796,468200.9973415189
32.5,-117.25,254154.54046537942,300742.58687740023,346482.60507995187,415170.4243637825,501700.0315891425,590483.7579230319,606098.0903106093,572619.5317506586,486533.834909946,404686.8909428535,407903.2617656012,389259.35827663675,394086.166282762,457048.71128076845,512659.75661630445,553069.7986719438,596759.9278155784,638089.0242221912,676717.2254924733,685196.2844208519,720916.6668771756,841364.8832536365,977561.8709948495,989994.1025986781,1055590.4925206248,1039862.9682651159
32.5,-117.0,259593.57095929794,297398.7399807278,341589.42509656976,412903.01633665734,510107.64413991914,612457.4589585053,629367.6286420157,588771.6267093802,480419.82184271707,381195.37501879805,376486.98738120036,359220.2809982098,355448.0561920928,410241.96885208535,461937.15661566524,495773.8118699885,533203.7942730294,564467.8557043038,594475.2507397691,598104.4387632833,636218.5214468392,761650.3298760094,880320.5991830662,880477.5612350446,954614.2884650975,957130.6078088367
32.5,-116.75,178353.8822960351,201067.2365613516,240630.93610876496,284964.85265075444,351575.23755344254,434168.7747026955,478434.8317585732,438041.082109266,352538.12763004564,278369.65725945245,253634.31136506205,244190.57789638487,233247.5745437916,264170.191315949,321407.5031446813,342942.744433896,356692.65444331727,387292.53518574993,436553.36226157256,414954.146328341,434321.1076378301,497607.8369283512,570809.8108860212,570677.1075381015,587499.5580220169,566832.7107979455
32.5,-116.5,158174.42885392124,176823.69384946057,208140.30450939084,248254.42369961162,284214.7394735577,363902.56655427936,368792.2256440526,342033.61721946864,275524.9624308612,207002.14792562497,175744.56629905372,156923.44098947418,154148.97891736438,174425.5841984142,204919.43453980944,230149.23417692527,261903.54754200857,294297.3875665908,324342.3505982015,333482.3251012781,363545.0533336926,421977.9080082236,485423.4704568513,485315.3134825693,500734.08238353755,486927.477781564
32.5,-116.25,,,,,,,,,121852.4394561768,101015.2942414204,87547.25391303358,78752.6248902965,89080.81770920685,107535.82221125237,125247.75699473596,148248.90030688673,166091.0204009864,186833.2044860445,205285.47482585,204060.35083218687,231185.53290337935,273282.16373499593,306664.7233525856,317740.29207047034,332786.501046471,340848.90960331185
32.5,-115.75,,88491.59610730858,93457.19898808154,99735.73881657336,115785.5747183169,149822.8662104821,192225.56354026071,187018.1785586093,160948.3904079868,136229.1511292577,130987.45872095402,123786.49212563642,128995.96315906348,145214.13241220132,165965.07587164908,183908.90805936357,202859.95976578677,215829.0911237387,227044.8678375409,242326.3313986831,258436.6407265469,285339.4010719817,310926.46556652937,326575.3137195022,351456.8671586343,371447.3401246315
32.5,-115.5,,107631.1164998354,113436.91023474673,122892.74676332947,142210.0433697793,182998.84814991956,235312.23815918464,233772.16071362855,202004.8913515649,166327.2776460822,159971.88338350636,152452.62486675553,165435.03507182773,179527.23717929798,200559.2290805394,217274.7439034951,233643.32151596367,246366.71748874825,258654.06806693776,272204.1561401053,290958.15070534043,324087.7562561294,355848.4854899089,352600.84676818416,371126.3766846375,391822.4980302424
32.5,-115.0,,,,,,,,,,,,,,,,,,,,,,,,239077.3017690801,238440.2049629103,242422.35182492383
32.5,-114.75,,,108786.0720001747,112383.45363696136,122519.06473628366,152513.40956004395,191212.71295374545,197123.21990687685,172810.38509541293,143376.0102783234,131748.363278543,111259.11640873329,98421.9310162203,102113.0879445686,110948.32815951137,118011.68788917942,124173.37304460478,130042.60646989259,139563.82570647058,150628.20157386523,164683.33449437266,198059.57316978427,240101.69232468028,248320.21657079208,257421.42341273383,263425.6264996495
32.5,-114.5,,,139168.63257993286,144509.81646241416,158507.08031367935,204153.76692019496,252585.490335561,249105.28800592563,224950.9542012183,195490.1926899324,185801.3175949514,172293.0981958197,157462.3253086652,158592.62549885767,163275.6271767633,163606.168612524,165328.96198196823,168930.2775958735,176357.2641251625,187433.73889168375,204900.49605323203,248570.40364537225,297907.14073226537,304828.2285759756,314476.8872389782,320173.0163841721
32.5,-114.25,,,99535.27460518474,101469.70367930224,103040.50820710004,121025.01601878768,153818.6139030776,183314.7064734011,187709.8790555701,181521.43550919057,155909.66233312598,130668.85394543184,130476.83913567702,129918.34989188572,139229.6866735836,138988.7605602125,140411.88477660908,142093.70094022554,146251.7224272808,154241.64112689972,167710.66782846767,200446.05147994423,239240.02254739616,247858.57776416425,256410.6194704852,263099.5281764927
32.5,-111.75,123563.36214687629,120595.96005140492,124648.67346750552,122128.0063534563,125353.13192417425,150794.9376443994,178793.7372945412,185319.88717386883,160486.64221476112,95077.52898424925,76394.0702803458,69026.33257329508,71521.69026260955,86528.14305044996,94852.99546172476,101477.28632227215,110451.78034958182,119786.26450043515,139593.6056867347,164868.70746555837,186140.54558221795,237632.71044332063,296020.1714937113,277511.0788280263,282819.77069672116,273787.5552551388
32.5,-111.5,,,,,,,,,,,,,,119691.16979167386,135803.2456275314,142133.13321970214,147881.29267593054,159370.71469162696,176753.23955237688,194729.76174132456,209647.4951542019,259030.9785621652,315480.54762693547,304279.73010934255,303366.84221970657,297641.5143191607
32.5,-111.25,188475.5981470798,202029.74495934203,212303.93407654137,220883.41535727505,239249.18576506313,297989.57662109006,362874.0133728343,367919.1084474492,329187.2709995319,292056.6927119118,279485.5683239411,259784.8897996609,264897.06311173283,285822.9955228723,302767.3096476318,306965.73066930525,314857.0952124103,337278.50136282784,343909.6762912113,359549.94712414173,377236.2343725582,445803.0961035281,530204.8904106499,539098.2964152904,548241.8303120723,541658.4073477165
32.5,-111.0,221665.54170116928,220092.88303406216,223494.01730120974,229195.8349706526,244742.75820125538,317331.7471581319,366109.8281706725,376098.6290348525,343502.80816718715,281369.64668698504,272982.8249106698,259245.35215083638,251629.89425274485,267252.67931012117,277260.238127127,282367.30935400364,290942.1531460087,300330.45214299846,317707.9366616161,341932.1308102765,364303.09455740405,434234.9233311621,506342.91111958656,501911.1432627407,509693.66823666287,501786.8232106921
32.5,-110.75,85355.97716770733,85342.9429372561,90790.43839760478,90054.51431903006,98330.65580546448,116391.24100591196,139038.8830107478,148528.99968650893,143898.1083270874,117722.25551032144,105140.98402663892,86471.20852444154,68091.6271751518,66378.90264203011,68447.45064302358,71516.57200570505,73348.00085936421,78248.70475427476,85379.36866674568,97684.0016226038,110442.40338417096,137178.46505104486,166499.02879930806,164008.4888328902,170387.91726006684,160619.7003107528
32.5,-109.75,89993.6213484197,94847.689823727,98633.95034791996,102444.09180260274,112281.19106577408,139140.13870560107,163054.84182720212,161309.66797934088,143873.31857743586,121817.860362652,106800.66367088268,96874.6215917498,104996.87006987544,127363.75837110076,139954.40425484802,146841.16441640144,150406.23983168317,154569.06169858028,160390.1716891098,175383.90082495383,195817.47919924525,222174.29530730748,245654.18085619525,254278.3771520488,261391.86848198136,272125.58545344253
32.5,-108.5,,,,,,,,,,,,,198514.0502900971,195884.4840334462,142266.9365093881,141269.4842491442,140574.77400948908,142512.80395240372,147771.77580059462,153884.22400225082,159288.82228577576,178545.76920837277,203833.6846672247,217921.45663099102,220598.8052600789,208490.25999452232
